genome_id	dog	bin_idx	read_hits	sample_hits	samples	bin_start	bin_stop
G000436435	No	683	13	3	[10317.000101198,10317.000101386,10317.000102791]	3647360	3652708
G000436435	Yes	683	10	6	[10317.000096861,10317.000097005,10317.000098435,10317.000101074,10317.000101076,10317.000101389]	3647360	3652708
G000436435	not provided	683	4	3	[10317.000075986,10317.000101212,10317.000102741]	3647360	3652708
G000436435	No	684	24	8	[10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101386,10317.000102791]	3652708	3658056
G000436435	Yes	684	55	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3652708	3658056
G000436435	not provided	684	19	8	[10317.000075986,10317.000101178,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3652708	3658056
G000436435	No	685	28	9	[10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101250,10317.000101386,10317.000102791]	3658056	3663404
G000436435	Yes	685	79	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101389]	3658056	3663404
G000436435	not provided	685	13	6	[10317.000075986,10317.000101178,10317.000101180,10317.000101212,10317.000101252,10317.000102740]	3658056	3663404
G000436435	No	686	12	5	[10317.000101078,10317.000101104,10317.000101174,10317.000101386,10317.000102791]	3663404	3668752
G000436435	Yes	686	23	10	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000101074,10317.000101100,10317.000101114,10317.000101124,10317.000101145,10317.000101242]	3663404	3668752
G000436435	not provided	686	4	2	[10317.000101212,10317.000101252]	3663404	3668752
G000436435	No	687	26	8	[10317.000094753,10317.000100524,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3668752	3674100
G000436435	Yes	687	69	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242]	3668752	3674100
G000436435	not provided	687	18	7	[10317.000075986,10317.000101094,10317.000101211,10317.000101212,10317.000101252,10317.000102740,10317.000102741]	3668752	3674100
G000436435	No	688	35	12	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101386,10317.000103679]	3674100	3679448
G000436435	Yes	688	88	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101100,10317.000101112,10317.000101114,10317.000101124,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3674100	3679448
G000436435	not provided	688	30	9	[10317.000075986,10317.000101094,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3674100	3679448
G000436435	No	689	22	11	[10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101386,10317.000102791]	3679448	3684796
G000436435	Yes	689	78	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3679448	3684796
G000436435	not provided	689	20	6	[10317.000101094,10317.000101178,10317.000101180,10317.000101252,10317.000102740,10317.000102741]	3679448	3684796
G000436435	No	690	45	11	[10317.000035779,10317.000094753,10317.000100524,10317.000101073,10317.000101096,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3684796	3690144
G000436435	Yes	690	104	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3684796	3690144
G000436435	not provided	690	23	7	[10317.000075986,10317.000101178,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3684796	3690144
G000436435	No	691	36	11	[10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3690144	3695492
G000436435	Yes	691	91	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101262,10317.000101389]	3690144	3695492
G000436435	not provided	691	25	8	[10317.000075986,10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740]	3690144	3695492
G000436435	No	692	43	13	[10317.000092644,10317.000094753,10317.000100524,10317.000101073,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3695492	3700840
G000436435	Yes	692	85	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	3695492	3700840
G000436435	not provided	692	12	4	[10317.000101212,10317.000101252,10317.000102740,10317.000102741]	3695492	3700840
G000436435	No	693	27	11	[10317.000035779,10317.000094753,10317.000100524,10317.000101073,10317.000101096,10317.000101103,10317.000101133,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	3700840	3706188
G000436435	Yes	693	83	15	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101100,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	3700840	3706188
G000436435	not provided	693	10	5	[10317.000101094,10317.000101178,10317.000101251,10317.000101252,10317.000102740]	3700840	3706188
G000436435	No	694	51	13	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3706188	3711536
G000436435	Yes	694	110	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3706188	3711536
G000436435	not provided	694	23	7	[10317.000075986,10317.000101178,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3706188	3711536
G000436435	No	695	28	13	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	3711536	3716885
G000436435	Yes	695	57	15	[10317.000096861,10317.000096989,10317.000097005,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262]	3711536	3716885
G000436435	not provided	695	20	6	[10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3711536	3716885
G000436435	No	696	35	13	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101084,10317.000101096,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3716885	3722233
G000436435	Yes	696	60	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101145,10317.000101262,10317.000101389]	3716885	3722233
G000436435	not provided	696	32	9	[10317.000075986,10317.000101094,10317.000101178,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3716885	3722233
G000436435	No	697	39	12	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101104,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791]	3722233	3727581
G000436435	Yes	697	82	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3722233	3727581
G000436435	not provided	697	17	8	[10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3722233	3727581
G000436435	No	698	34	11	[10317.000035779,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101174,10317.000101175,10317.000101198,10317.000101386,10317.000102791]	3727581	3732929
G000436435	Yes	698	63	14	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101145,10317.000101262,10317.000101389]	3727581	3732929
G000436435	not provided	698	14	6	[10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3727581	3732929
G000436435	No	699	6	5	[10317.000101078,10317.000101103,10317.000101174,10317.000101175,10317.000101386]	3732929	3738277
G000436435	Yes	699	9	4	[10317.000096861,10317.000101074,10317.000101262,10317.000101389]	3732929	3738277
G000436435	not provided	699	8	4	[10317.000075986,10317.000101251,10317.000101252,10317.000102740]	3732929	3738277
G000436435	not provided	700	1	1	[10317.000102740]	3738277	3743625
G000436435	No	701	7	5	[10317.000035779,10317.000092644,10317.000101104,10317.000101175,10317.000101386]	3743625	3748973
G000436435	Yes	701	12	7	[10317.000096861,10317.000096909,10317.000097005,10317.000098435,10317.000101074,10317.000101262,10317.000101389]	3743625	3748973
G000436435	not provided	701	2	2	[10317.000101211,10317.000101251]	3743625	3748973
G000436435	No	702	36	13	[10317.000035779,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000102791]	3748973	3754321
G000436435	Yes	702	112	17	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101242,10317.000101262,10317.000101389]	3748973	3754321
G000436435	not provided	702	24	8	[10317.000101178,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3748973	3754321
G000436435	No	703	31	14	[10317.000035779,10317.000092644,10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101175,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	3754321	3759669
G000436435	Yes	703	87	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	3754321	3759669
G000436435	not provided	703	17	6	[10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3754321	3759669
G000436435	No	704	29	10	[10317.000035779,10317.000092644,10317.000094753,10317.000100515,10317.000101096,10317.000101103,10317.000101174,10317.000101175,10317.000101386,10317.000102791]	3759669	3765017
G000436435	Yes	704	52	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101119,10317.000101124,10317.000101132,10317.000101145,10317.000101262,10317.000101389]	3759669	3765017
G000436435	not provided	704	17	5	[10317.000101178,10317.000101212,10317.000101251,10317.000101252,10317.000102740]	3759669	3765017
G000436435	No	705	50	14	[10317.000035779,10317.000092644,10317.000094753,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	3765017	3770365
G000436435	Yes	705	56	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101100,10317.000101112,10317.000101114,10317.000101119,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	3765017	3770365
G000436435	not provided	705	17	7	[10317.000075986,10317.000101180,10317.000101212,10317.000101251,10317.000101252,10317.000102740,10317.000102741]	3765017	3770365
G000436435	No	706	39	14	[10317.000094753,10317.000100524,10317.000101078,10317.000101096,10317.000101103,10317.000101104,10317.000101133,10317.000101174,10317.000101175,10317.000101198,10317.000101250,10317.000101386,10317.000102791,10317.000103679]	3770365	3775713
G000436435	Yes	706	74	16	[10317.000096861,10317.000096909,10317.000096989,10317.000097005,10317.000098379,10317.000098435,10317.000101074,10317.000101076,10317.000101112,10317.000101114,10317.000101119,10317.000101124,10317.000101132,10317.000101242,10317.000101262,10317.000101389]	3770365	3775713
G000436435	not provided	706	21	8	[10317.000075986,10317.000101094,10317.000101180,10317.000101211,10317.000101212,10317.000101251,10317.000101252,10317.000102740]	3770365	3775713
G000436435	No	707	33	10	[10317.000094753,10317.000100524,10317.000101096,10317.000101103,10317.000101133,10317.000101174,10317.000101198,10317.000101250,10317.000101386,10317.000102791]	3775713	3781061
